f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,answer
1.745250,0.223012,1.279823,0.085873,0.157644,1.882389,5.584718,0.109902,0.027075,3.333958,1.758661
0.342275,0.567224,0.576934,1.263078,1.663462,-0.353580,2.073077,0.728713,4.202165,2.749511,5.311393
0.819869,0.793254,0.420161,1.870753,0.297092,-0.257630,2.080351,0.786017,1.111572,3.904037,3.792465
2.369544,1.468361,0.522695,2.562085,1.952234,1.275819,3.937629,1.339189,10.003578,6.922684,8.325407
1.463845,0.849109,0.040954,-0.147022,1.841459,2.459976,1.586705,-0.006021,-0.541468,2.206886,5.755908
0.881348,1.693386,0.642532,0.292824,1.514315,2.281910,2.808945,0.188149,0.886855,3.510090,7.809517
-0.173870,1.424073,1.512362,2.481650,0.938225,-1.231447,4.363217,3.753154,4.656693,5.244215,6.749678
1.019064,-0.687088,0.700943,0.475894,1.301606,-0.143918,3.121893,0.333574,1.238852,1.508813,4.103057
0.879981,1.738329,0.757151,1.783642,0.666038,0.834668,3.151433,1.350486,2.375945,5.159103,7.342102
0.635107,0.354321,0.410574,0.882850,1.137042,0.106578,1.866830,0.362476,2.007674,2.282851,5.232448
0.659524,0.336318,1.321640,-0.072029,1.183594,1.067870,4.624443,-0.095196,-0.170506,2.245453,3.620257
0.611323,0.157538,0.198435,0.804871,0.727478,-0.036011,1.206627,0.159714,1.171052,1.772167,2.917769
1.082177,-1.139529,1.260272,2.151629,0.127126,-2.208981,4.862993,2.711638,0.547057,3.354549,4.208593
0.373466,1.093549,1.634562,2.563235,1.140903,-1.096220,5.277152,4.189767,5.848807,5.664812,9.571087
2.366524,-0.048646,1.656386,1.394171,1.218253,0.923707,7.335681,2.309284,3.396904,5.368434,7.875279
1.088032,0.754362,1.956270,0.770587,2.156934,1.071807,6.956841,1.507475,3.324209,4.569250,8.421762
-0.775465,1.059763,-0.029286,0.690495,3.464486,-0.406197,-0.863323,-0.020222,4.784419,0.945507,8.720646
0.093960,0.134864,1.772346,1.224906,1.801054,-0.996083,5.410997,2.170958,4.412245,3.226076,6.549473
1.031252,1.599166,1.480984,1.687156,0.820002,0.943262,5.474204,2.498651,2.766941,5.798557,8.769677
-0.497545,1.632398,0.952390,0.681406,-0.048219,0.453446,2.359624,0.648964,-0.065713,2.768648,2.298893
1.033544,0.921964,0.574424,0.473173,0.742429,1.482335,2.756816,0.271802,0.702594,3.003105,4.403309
1.773430,2.284775,0.931057,2.905806,-0.538999,1.152399,4.566602,2.705472,-3.132451,7.895069,6.788068
2.223599,2.472331,1.301536,1.811507,2.548428,2.884423,6.128206,2.357741,9.232988,7.808972,13.121190
0.865833,1.976413,1.974739,0.247631,2.569128,2.594615,6.790051,0.489006,1.272391,5.064616,11.024751
2.280709,0.601942,-0.199176,0.689447,1.790274,2.193203,1.683181,-0.137321,2.468600,3.372922,7.063579
-1.141753,0.599621,1.660937,0.654481,0.502507,-1.196613,3.841059,1.087052,0.657763,1.773287,3.738458
1.528047,1.621898,1.019520,0.364667,0.052205,2.785278,4.586608,0.371786,0.038075,4.534133,4.793927
0.885677,1.339029,1.262207,0.423590,-1.430798,1.801116,4.672298,0.534658,-1.212143,3.910503,0.063163
0.766558,1.056661,1.602140,1.359483,1.620231,0.463736,5.572977,2.178082,4.405353,4.784841,8.057916
0.853451,0.880263,2.225181,1.611880,1.518507,0.121834,7.528995,3.586725,4.895302,5.570775,9.231335
-0.023413,1.536462,0.384854,0.642895,1.526439,0.870154,1.131150,0.247421,1.962679,2.540798,5.580266
2.183434,-0.884376,1.373584,1.133519,1.250956,0.165539,6.304187,1.556984,2.835966,3.806162,6.841184
1.247278,0.061428,0.966431,0.669337,0.404923,0.639369,4.146570,0.646868,0.542060,2.944473,3.900494
1.643599,1.411305,0.742434,1.560505,-0.721196,1.494400,3.870902,1.158572,-2.250860,5.357843,4.213275
0.761525,0.127416,1.027377,-0.733769,1.185696,1.622711,3.843658,-0.753858,-1.740055,1.182550,3.565999
2.242571,0.636038,1.747714,0.189391,0.928291,2.689217,7.485713,0.331001,0.351620,4.815714,7.052764
1.013605,0.737943,1.520176,1.588339,1.965481,0.163208,5.574134,2.414556,6.243701,4.860063,8.072512
0.529103,1.753990,0.256139,1.605965,1.972214,0.677129,1.297519,0.411350,6.334612,4.145197,8.036491
0.509079,0.828943,1.562695,2.360195,1.138247,-1.022173,5.197164,3.688265,5.372969,5.260911,8.846468
0.341275,1.872741,2.627777,-0.477968,1.509992,2.691983,8.224607,-1.255992,-1.443454,4.363826,5.767341
0.758713,1.208845,2.221440,0.062729,1.270744,1.904828,7.423032,0.139349,0.159425,4.251726,5.673643
2.219342,1.139304,0.985709,0.381431,0.250156,2.977215,5.176468,0.375980,0.190835,4.725785,4.053305
0.128159,0.454192,0.678617,0.441371,-0.516249,0.140980,2.164010,0.299522,-0.455715,1.702339,0.769651
2.394704,1.534294,0.234874,0.203286,0.341950,3.725712,3.099327,0.047747,0.139027,4.367158,6.884717
-0.057733,0.897906,1.795185,1.349548,0.334129,-0.509376,5.327822,2.422688,0.901846,3.984905,6.120493
2.775402,0.107054,0.768060,0.879264,0.440080,2.003192,5.079581,0.675327,0.773893,4.529779,5.692949
1.313654,-0.481950,0.581052,1.675831,3.173099,-0.844127,3.056809,0.973745,10.635157,3.088587,8.600826
0.833654,-0.315464,1.285522,-0.333621,1.576192,0.851811,4.690218,-0.428877,-1.051701,1.470091,4.927845
0.588512,2.608789,-0.567261,0.834319,0.794311,2.362983,-1.113270,-0.473276,1.325416,3.464360,6.432175
1.667329,1.763861,1.514226,1.294377,1.768446,2.136813,6.210006,1.959979,4.578071,6.239793,10.446123
1.839197,1.579094,2.040878,0.303828,0.503237,3.114464,7.961832,0.620075,0.305794,5.762998,4.845630
1.250581,1.345310,1.990167,1.377447,2.056523,1.218444,7.221081,2.741350,5.665504,5.963505,8.233440
0.111489,1.609595,0.419271,-0.503233,0.622364,2.224316,1.369303,-0.210991,-0.626387,1.637123,2.646498
0.589794,1.244448,1.108822,0.184498,1.158393,1.649744,3.916261,0.204575,0.427442,3.127562,5.141327
1.145836,0.598973,1.080336,0.397402,1.078991,1.347407,4.386845,0.429328,0.857587,3.222548,6.465150
0.835018,1.444647,-0.298738,1.281442,0.299118,0.998223,-0.061197,-0.382816,0.766605,3.262368,2.841208
-0.004824,1.375436,1.877383,1.543068,1.607259,-0.172457,5.627325,2.896930,4.960221,4.791063,7.642394
0.866880,1.675667,1.332091,0.648943,1.324304,1.893604,4.863154,0.864452,1.718796,4.523582,6.559979
0.326559,1.458270,0.381096,2.075230,0.726474,-0.290401,1.469847,0.790862,3.015200,4.241156,5.900907
1.356646,2.994173,1.446832,1.110589,0.812945,3.240230,5.697143,1.606837,1.805697,6.908241,8.909244
1.775370,2.129662,2.024338,1.122579,0.134875,2.782453,7.848384,2.272479,0.302817,7.051949,6.926565
-0.150659,0.314579,0.231280,0.990966,1.572954,-0.827046,0.543182,0.229191,3.117489,1.386167,4.449228
1.561151,-0.388498,0.741035,0.169718,1.467011,1.002935,3.784255,0.125767,0.497957,2.083406,4.163713
0.636462,1.593810,1.148236,2.442453,1.381009,-0.212181,4.081169,2.804513,6.746101,5.820961,9.348108
0.229673,0.652698,0.942760,0.243041,1.168216,0.639330,3.057952,0.229130,0.567850,2.068172,2.751978
1.206634,1.326725,1.020452,0.526296,-0.357529,2.007064,4.267990,0.537059,-0.376332,4.080107,4.548983
1.863686,1.913196,1.160323,0.821282,-0.236973,2.955600,5.344656,0.952952,-0.389244,5.758487,3.929997
0.613944,2.242344,0.658036,0.818457,2.570289,2.037831,2.588053,0.538574,4.207341,4.332781,8.901303
0.671564,0.836945,2.223012,-0.259348,0.779881,1.767858,7.340602,-0.576534,-0.404521,3.472174,2.603602
0.573790,1.624200,1.347085,0.724800,1.516494,1.473190,4.615046,0.976367,2.198308,4.269875,6.597488
2.068239,-0.043915,0.718683,0.734046,-0.658059,1.290278,4.224289,0.527546,-0.966091,3.477053,0.970039
1.676265,0.971371,1.046910,1.350678,0.952194,1.296958,4.816996,1.414039,2.572216,5.045225,6.274192
1.251147,0.488888,1.346822,1.701422,1.145437,0.038613,5.291613,2.291512,3.897743,4.788278,7.523789
-0.386579,0.577704,0.331312,0.508876,0.705966,-0.317751,0.607358,0.168597,0.718499,1.031314,3.279004
1.946632,1.276154,-0.194965,0.506007,2.384145,2.716779,1.361736,-0.098654,2.412786,3.533827,8.844473
1.640570,1.914823,1.156174,1.949158,-0.357518,1.606234,5.109092,2.253567,-1.393717,6.660725,6.024408
1.205184,-0.175554,0.841265,2.126772,1.258029,-1.097142,3.728978,1.789178,5.351079,3.997665,6.064310
-0.243598,2.234216,0.796818,-0.145650,1.030441,2.136268,2.146857,-0.116056,-0.300167,2.641786,4.011234
0.657597,1.708433,1.090436,1.194470,1.082710,1.171560,3.928905,1.302493,2.586529,4.650936,6.173657
0.839060,1.864107,0.691158,-0.854650,0.676634,3.557817,2.912533,-0.590698,-1.156572,2.539674,5.286417
2.088324,2.318982,0.754800,1.157282,0.315278,3.250024,4.352723,0.873516,0.729732,6.319388,7.003639
1.202008,0.081726,1.231369,0.217570,2.317353,1.066165,4.896116,0.267909,1.008371,2.732673,7.834790
1.382848,-0.654892,0.292354,1.401186,1.766330,-0.673229,2.259912,0.409643,4.949912,2.421496,6.544016
1.502307,-0.147934,1.626594,1.452739,-0.109873,-0.098367,6.382088,2.363017,-0.319232,4.433706,5.182879
1.572265,-0.423777,0.585609,1.140881,1.853725,0.007607,3.329091,0.668110,4.229761,2.874978,7.539428
0.731680,1.197324,0.404726,0.027753,0.762189,1.901252,1.945860,0.011232,0.042306,2.361484,4.135774
0.789014,3.002722,2.439935,1.226413,0.147126,2.565324,8.108819,2.992367,0.360874,7.458084,8.464330
0.740532,-0.288125,0.773497,0.959602,1.149811,-0.507195,3.061022,0.742249,2.206723,2.185506,3.131192
1.295309,0.887760,0.265281,-0.124153,-0.666688,2.307221,2.091153,-0.032935,0.165542,2.324197,1.337214
1.676860,1.700959,0.530248,2.424048,3.026011,0.953771,3.267605,1.285348,14.670393,6.332115,11.473258
2.154808,0.469338,1.965451,0.784610,0.887400,1.839536,8.051161,1.542113,1.392526,5.374207,8.955150
1.826433,0.761767,0.952470,1.251069,0.258731,1.337131,4.683843,1.191606,0.647380,4.791739,6.958313
1.508032,0.000900,0.823124,1.466376,0.525439,0.042556,3.977405,1.207010,1.540983,3.798433,4.147485
0.904180,1.661133,1.299343,1.242796,1.488943,1.322517,4.802208,1.614817,3.700903,5.107451,8.986250
1.237866,2.534622,1.780494,1.338378,1.582706,2.434111,6.579350,2.382975,4.236517,6.891361,9.304973
0.024508,2.674430,1.263796,2.567615,0.894927,0.131323,3.815896,3.244942,4.595657,6.530349,9.049221
1.514307,2.225528,2.518349,1.003193,0.692001,2.736642,9.069355,2.526389,1.388421,7.261376,8.115260
1.416083,1.565266,0.802833,0.682694,0.701172,2.298655,3.824582,0.548089,0.957372,4.466876,5.789660
0.074089,0.630698,1.399467,0.845837,0.472669,-0.141050,4.272490,1.183721,0.799602,2.950091,3.605533
1.525687,1.130317,1.280129,1.157679,0.270247,1.498326,5.366075,1.481978,0.625717,5.093812,6.192679
0.484811,0.511381,0.501732,1.537311,0.187961,-0.541119,1.990007,0.771318,0.577909,3.035235,3.146540
1.188362,-0.114428,0.614797,1.078920,1.434765,-0.004986,3.032752,0.663316,3.095992,2.767650,4.898557
-0.193160,1.036781,2.550332,2.362890,1.244987,-1.519269,7.457836,6.026154,5.883536,5.756843,10.022860
1.804127,0.385171,0.933813,1.867542,0.954323,0.321756,4.605565,1.743934,3.564475,4.990653,7.182406
0.633755,1.263327,0.264286,-0.049262,1.236891,1.946344,1.426613,-0.013019,-0.121863,2.112106,6.446761
2.599174,-0.280432,0.354175,0.852001,2.080052,1.466740,3.661697,0.301757,3.544414,3.524917,7.605456
2.473638,0.399587,0.760883,1.087051,0.835290,1.786175,4.756286,0.827118,1.816005,4.721159,6.553144
0.280739,1.229421,0.513649,1.601444,1.908582,-0.091283,1.821686,0.822580,6.112974,3.625253,7.171020
0.515964,1.356575,0.151209,0.113385,1.906558,1.759154,0.969592,0.017145,0.432349,2.137133,8.289029
1.895901,1.491829,-0.350603,0.377978,0.746351,3.009752,0.844091,-0.132520,0.564209,3.415105,6.260219
0.645807,-0.732122,0.957972,0.902661,1.145460,-0.988976,3.519722,0.864724,2.067925,1.774318,4.053146
0.595004,0.116067,1.349369,0.007381,1.427445,0.703690,4.643111,0.009960,0.021073,2.067821,3.895041
2.307833,0.950725,0.883527,1.260641,1.406986,1.997916,4.958413,1.113810,3.547411,5.402726,8.369939
0.912581,1.834751,0.767002,0.835379,1.390876,1.911954,3.213586,0.640737,2.323816,4.349713,6.096175
0.394190,2.014841,-0.403349,0.664348,1.413849,1.744682,-0.815858,-0.267964,1.878574,2.670029,5.687943
1.670779,1.721115,1.759312,0.537339,2.153757,2.854555,6.948714,0.945347,2.314596,5.688545,7.886024
1.686134,1.356171,1.696312,1.081138,0.167630,1.961167,6.775069,1.833947,0.362462,5.819755,7.740093
0.810301,-0.058046,1.781095,1.705834,0.972829,-0.953579,6.153588,3.038253,3.318971,4.239185,7.685757
-0.278693,1.161116,1.763918,0.456206,1.834574,0.426217,5.013061,0.804710,1.673887,3.102547,7.422478
0.942654,-0.235091,1.838249,0.853584,0.997274,-0.146021,6.457400,1.569101,1.702514,3.399396,6.745764
0.936088,0.884061,1.588784,-0.229532,3.048105,2.049681,5.702441,-0.364677,-1.399277,3.179401,9.707111
0.395227,1.498462,0.582559,0.526188,2.334854,1.367501,2.142903,0.306535,2.457142,3.002435,8.585493
2.256040,0.859399,-0.228691,0.274444,0.832363,2.840995,1.569968,-0.062763,0.456873,3.161192,5.373058
1.126933,1.255159,0.592093,1.142882,1.545566,1.239210,2.903214,0.676693,3.532799,4.117068,6.874624
1.695572,0.423677,1.125367,0.584552,1.484457,1.534697,5.071673,0.657835,1.735484,3.829167,5.706908
1.922054,-0.179319,-0.104805,2.225687,0.739052,-0.482952,1.607641,-0.233262,3.289796,3.863617,2.643653
1.335752,1.506466,0.540648,-0.207013,0.159849,3.049231,2.957696,-0.111921,-0.066182,3.175852,5.090720
-0.028962,0.679699,0.677804,1.221867,0.919724,-0.571131,2.004448,0.828186,2.247561,2.550407,3.014933
2.116403,0.948597,1.935936,0.991528,1.352240,2.073472,7.924212,1.919536,2.681569,5.992465,8.616699
0.608277,2.235717,0.373563,0.224457,1.469505,2.619537,1.728966,0.083849,0.659682,3.442015,7.909924
2.344183,0.866938,1.050574,0.996559,1.485090,2.214561,5.495904,1.046959,2.959960,5.258254,8.041137
0.377536,2.524697,0.979429,0.453308,0.614711,2.448925,3.315824,0.443983,0.557307,4.334970,6.124472
1.419632,1.688211,1.027738,1.651020,0.301220,1.456824,4.502845,1.696815,0.994639,5.786601,5.612060
1.846815,-0.342252,0.572911,-0.210597,1.984618,1.715160,3.565549,-0.120653,-0.835907,1.866878,6.616264
1.359515,0.065974,1.250124,0.237454,1.462861,1.188035,5.109887,0.296847,0.694725,2.913067,5.823993
1.397115,1.991262,1.722158,2.910332,2.020564,0.478045,6.563588,5.012051,11.761023,8.020867,13.553257
1.897445,0.427490,0.763180,1.234430,1.652263,1.090505,4.186984,0.942092,4.079208,4.322545,6.963516
0.268591,1.007912,0.841797,-1.676340,1.569965,2.952843,2.793981,-1.411138,-5.263591,0.441959,5.000442
0.527800,0.483676,0.399598,0.688070,0.608802,0.323405,1.726594,0.274951,0.837796,2.099144,2.672764
1.173227,1.610144,1.417093,0.817634,1.211480,1.965738,5.424505,1.158663,1.981093,5.018098,6.645576
0.551482,1.679008,1.150763,1.047692,0.500025,1.182797,4.003770,1.205645,1.047744,4.428944,6.172612
1.488400,1.385795,0.767770,1.083049,1.730697,1.791146,3.791709,0.831532,3.748861,4.725014,7.776121
1.957041,1.142664,-0.072807,1.029740,0.833064,2.069964,1.738618,-0.074973,1.715678,4.056637,4.940629
0.272680,0.549670,0.827788,0.924451,1.483691,-0.102102,2.756043,0.765250,2.743200,2.574589,5.609545
1.391675,0.506339,1.202460,0.870360,0.943911,1.027655,4.999056,1.046573,1.643084,3.970835,5.644942
1.654428,0.867261,0.911643,1.217158,0.796252,1.304532,4.389356,1.109613,1.938330,4.650490,6.947548
1.330226,0.875635,0.153365,0.891748,0.705898,1.314112,1.790319,0.136763,1.258966,3.250973,4.269544
1.345254,0.158290,1.458230,1.464433,0.782057,0.039110,5.719945,2.135481,2.290541,4.426208,5.149587
0.848442,1.159145,0.259661,1.110182,0.819354,0.897405,1.627425,0.288271,1.819265,3.377429,4.076166
1.071015,1.355031,0.364743,0.313382,1.599784,2.112664,2.165244,0.114304,1.002688,3.104171,6.826720
0.152011,1.451741,0.977566,0.815103,0.824127,0.788649,3.084709,0.796817,1.343497,3.396421,5.046982
0.551507,1.609160,2.049530,0.382002,2.024086,1.778666,6.700097,0.782924,1.546408,4.592199,7.918315
1.133446,1.729426,1.068061,0.903678,1.463031,1.959194,4.337628,0.965183,2.644216,4.834610,8.258686
0.986947,1.070183,1.718942,-0.627241,-0.073793,2.684372,6.143774,-1.078191,0.092571,3.148832,1.531662
0.774288,1.226094,-0.024644,1.688919,0.119764,0.311464,0.700355,-0.041622,0.404544,3.664657,3.576652
0.230023,0.012432,1.816396,1.774101,1.156574,-1.531646,5.679212,3.222470,4.103757,3.832952,6.192222
0.399039,0.315255,2.766595,1.174098,1.774767,-0.459805,8.698824,3.248254,4.167501,4.654987,7.220773
1.188437,-0.629755,1.070935,1.046650,0.436325,-0.487968,4.401242,1.120895,0.913359,2.676268,3.004686
0.150848,1.301644,0.587891,2.350393,0.295733,-0.897901,1.914520,1.381774,1.390176,4.390775,4.655881
0.594610,0.611345,1.194351,0.352400,0.882875,0.853555,4.177663,0.420889,0.622250,2.752706,5.735527
0.559370,-0.406141,-0.041650,2.541089,1.986652,-2.387860,0.434419,-0.105837,10.096518,2.652667,4.371305
-0.934667,0.459448,0.899738,1.512441,1.653858,-1.987660,1.764546,1.360800,5.002726,1.936960,4.569154
0.597802,0.447854,0.991971,2.511345,0.571682,-1.465689,3.573715,2.491181,2.871381,4.548971,5.604161
2.556864,0.918830,1.301482,0.786119,0.308085,2.689575,6.461310,1.023120,0.484383,5.563295,6.058133
0.238757,1.444834,1.111631,-0.167596,0.473279,1.851187,3.573649,-0.186305,-0.158640,2.627625,3.763955
0.448531,1.005290,1.705140,2.079813,1.873976,-0.625992,5.563951,3.546372,7.795037,5.238774,10.184292
1.518012,1.254674,0.359835,-0.734564,1.977700,3.507251,2.597516,-0.264322,-2.905495,2.397957,6.004845
2.843650,0.532559,1.912096,2.050257,1.264563,1.325952,8.579936,3.920287,5.185356,7.338561,9.234696
0.839021,1.170888,1.051550,0.381480,1.583114,1.628429,3.993670,0.401145,1.207852,3.442938,5.968569
1.067286,0.500831,1.302557,0.725700,0.743560,0.842417,4.974958,0.945265,1.079202,3.596374,3.638219
0.656007,0.592882,1.278703,0.790106,-0.500609,0.458784,4.492117,1.010310,-0.791069,3.317698,2.527292
1.830032,1.976210,0.378925,1.746812,1.620454,2.059430,2.966808,0.661911,5.661257,5.931979,9.567793
1.967664,-0.299966,0.265730,0.851984,-0.010800,0.815714,2.764853,0.226398,-0.018402,2.785412,3.806743
1.154981,1.560221,2.143157,1.814588,1.842127,0.900614,7.584453,3.888949,6.685405,6.672948,11.948555
2.025951,0.834170,2.100330,1.431186,1.407463,1.428936,8.326940,3.005963,4.028682,6.391637,9.369862
0.652632,1.216322,0.683582,1.327996,1.024941,0.540958,2.703377,0.907794,2.722236,3.880532,6.629587
0.552412,2.071553,1.662450,1.627343,1.158698,0.996621,5.539762,2.705377,3.771197,5.913758,8.211915
0.516533,0.930882,0.909152,1.554511,-0.453374,-0.107096,3.243990,1.413287,-1.409551,3.911079,2.479483
0.255202,0.689814,0.901417,0.086255,0.633197,0.858761,2.959453,0.077752,0.109233,1.932688,2.666225
1.370717,0.582388,2.097306,1.065259,0.564117,0.887846,7.662634,2.234174,1.201862,5.115670,6.011192
-0.739657,0.338026,1.219118,0.645919,1.296045,-1.047550,2.917697,0.787451,1.674279,1.463405,4.670072
-0.434894,1.547684,1.214444,1.613371,-0.948332,-0.500581,3.208439,1.959349,-3.060022,3.940605,1.636136
0.996655,-0.284870,1.226519,1.975811,0.959966,-1.264026,4.676211,2.423369,3.793421,3.914114,5.621664
0.357286,0.830745,0.236923,1.668671,1.115603,-0.480639,1.068055,0.395347,3.723148,3.093625,5.323251
0.288897,1.984994,2.132052,1.037245,2.693581,1.236646,6.685053,2.211461,5.587809,5.443188,9.289421
0.765322,0.618254,1.648741,1.732336,1.417843,-0.348760,5.711546,2.856174,4.912362,4.764653,8.730710
0.915687,0.317869,1.417800,0.807209,0.981974,0.426346,5.169087,1.144461,1.585317,3.458565,4.942510
1.414348,0.398646,1.488793,0.706383,1.512978,1.106611,5.880726,1.051658,2.137484,4.008169,6.916393
0.532137,-0.023076,0.289929,1.989111,1.493963,-1.480050,1.401924,0.576701,5.943316,2.788100,4.312493
0.385322,0.756189,1.217241,0.377314,0.839552,0.764197,4.037046,0.459282,0.633549,2.736066,4.068652
0.691375,1.943668,0.598307,2.484727,1.330125,0.150315,2.486295,1.486629,6.609997,5.718076,8.233878
0.411945,0.426348,1.848988,0.767960,0.422323,0.070334,5.958909,1.419948,0.648655,3.455241,2.943596
2.155041,1.197995,0.949244,1.616526,1.582663,1.736511,5.002774,1.534477,5.116829,5.918806,9.135868
0.768209,1.423877,0.336265,1.316148,0.428293,0.875939,1.777004,0.442574,1.127394,3.844499,5.182488
0.985424,-0.638689,-0.635927,0.132035,1.418741,0.214700,-0.922359,-0.083965,0.374647,-0.157158,4.520591
1.507355,2.106117,0.996689,0.759311,1.495716,2.854161,4.497423,0.756797,2.271428,5.369473,7.765668
1.064515,1.124509,0.418843,0.545954,1.379857,1.643070,2.321044,0.228669,1.506677,3.153821,4.993079
0.794987,1.508448,1.435904,0.116968,0.530767,2.186467,5.102698,0.167955,0.124165,3.856307,3.837991
0.693993,0.522312,0.969368,1.714477,2.306606,-0.498172,3.602096,1.661959,7.909249,3.900150,9.452230
0.837916,2.054496,0.177195,1.797179,0.048807,1.095233,1.369501,0.318451,0.175432,4.866787,3.433201
1.203449,2.884058,1.443879,0.875654,1.372757,3.211854,5.535087,1.264339,2.404120,6.407041,7.522227
-0.801953,0.605134,0.939734,0.964807,0.900943,-1.161625,2.017251,0.906662,1.738471,1.707723,3.483306
2.082756,1.793228,1.322380,0.992923,0.749883,2.883061,6.049896,1.313021,1.489153,6.191286,8.765632
0.797410,0.882016,2.431876,-0.141115,1.100886,1.820540,8.093038,-0.343174,-0.310703,3.970186,5.464022
1.863756,0.569369,0.964832,1.108520,0.843984,1.324605,4.758253,1.069536,1.871146,4.506478,5.938996
0.183758,1.788938,-0.135600,1.747375,-0.637982,0.225320,-0.223043,-0.236945,-2.229590,3.584471,0.338032
0.325335,1.137608,0.438673,0.992473,0.925330,0.470469,1.641354,0.435371,1.836731,2.894088,5.065385
1.808118,0.962493,1.417700,0.904545,1.642757,1.866067,6.061219,1.282373,2.971894,5.092857,9.150575
0.683247,2.352591,0.937745,1.663985,1.394462,1.371853,3.496483,1.560394,4.640726,5.637568,7.861660
0.506093,0.493256,-0.514591,0.491320,0.012015,0.508029,-1.037679,-0.252829,0.011807,0.976078,1.860553
0.373034,0.925642,0.442267,0.969088,1.751990,0.329588,1.699835,0.428595,3.395664,2.710031,6.141510
0.631847,0.391071,3.281060,0.681730,0.519002,0.341188,10.475027,2.236796,0.707638,4.985708,4.602619
1.784127,0.996366,0.425562,0.278482,0.512216,2.502012,3.060812,0.118511,0.285286,3.484537,5.141594
2.000026,1.244901,0.390797,0.902187,1.628522,2.342740,3.172416,0.352572,2.938462,4.537911,8.634558
1.077196,2.033720,1.184775,2.531654,1.277494,0.579263,4.631522,2.999440,6.468347,6.827346,9.821107
-0.623925,0.660538,0.009820,2.879977,1.179689,-2.843363,-0.594465,0.028281,6.794954,2.926410,3.194096
1.849759,0.099302,1.210033,0.725059,1.250505,1.224002,5.479857,0.877345,1.813378,3.884152,6.976895
2.537449,0.303227,2.002519,0.344303,2.345901,2.496372,8.545005,0.689474,1.615402,5.187497,9.594878
2.297375,0.443773,0.638232,1.473847,2.623359,1.267301,4.212072,0.940657,7.732861,4.853227,9.316565
1.737700,1.605105,1.121612,0.861688,1.006289,2.481117,5.102537,0.966480,1.734214,5.326105,7.080399
0.930369,1.247960,0.528511,2.074703,0.964845,0.103625,2.515903,1.096504,4.003532,4.781543,5.776772
0.563777,2.162804,1.589190,1.115310,1.000237,1.611271,5.331347,1.772439,2.231149,5.431080,6.770322
1.039730,0.207814,0.569863,0.699060,0.487554,0.548484,2.749320,0.398369,0.681659,2.516468,2.493247
0.973074,0.528708,1.100887,0.988094,0.258836,0.513687,4.275734,1.087780,0.511509,3.590763,4.507831
2.045688,0.133073,1.190408,2.136728,1.421941,0.042033,5.616913,2.543579,6.076604,5.505898,8.904698
1.361740,1.640539,1.059147,1.945990,0.305840,1.056289,4.539181,2.061090,1.190323,6.007417,6.945011
2.446147,0.921157,0.376066,0.850748,1.636884,2.516557,3.574346,0.319938,2.785151,4.594119,7.267780
1.086874,0.483875,1.177544,1.488619,1.017383,0.082130,4.619507,1.752915,3.028991,4.236912,6.952435
0.363370,0.587843,2.788634,1.608171,-0.759890,-0.656958,8.729271,4.484600,-2.444066,5.348018,4.644106
0.384165,1.458174,1.031530,0.678368,1.261067,1.163970,3.478756,0.699758,1.710936,3.552237,5.817390
0.165006,-0.669520,1.151773,1.764533,0.457764,-2.269047,3.620324,2.032341,1.615480,2.411791,3.987132
0.171356,0.445118,1.539745,1.227868,0.604247,-0.611394,4.790591,1.890604,1.483872,3.384087,3.610188
1.281146,0.784871,0.654449,1.085097,1.563423,0.980921,3.244492,0.710140,3.392930,3.805563,7.588470
0.845071,0.613344,1.951944,1.209943,1.327873,0.248472,6.700904,2.361741,3.213301,4.620302,8.690419
1.306169,2.662925,1.734771,1.093508,1.462203,2.875586,6.510482,1.896987,3.197863,6.797373,11.049727
1.031501,0.355637,1.392128,0.684840,-0.003371,0.702297,5.207886,0.953385,-0.004617,3.464106,3.873128
1.233834,1.306224,1.605820,2.345173,0.324483,0.194885,6.051294,3.765927,1.521940,6.491052,7.472548
-0.657891,1.080756,0.282885,0.803581,0.718526,-0.380715,0.190765,0.227321,1.154788,1.509331,2.651396
1.455912,2.232610,0.044210,2.087396,0.859084,1.601125,1.588541,0.092283,3.586499,5.820128,6.080172
2.024324,1.422745,0.618755,0.913979,-0.388854,2.533090,3.880588,0.565529,-0.710808,4.979802,3.754528
0.709623,1.410392,1.063305,0.447780,2.096503,1.672234,3.899537,0.476127,1.877546,3.631099,7.369320
2.441032,1.816067,1.551442,1.731788,0.253866,2.525312,7.095359,2.686769,0.879284,7.540329,8.958047
1.434363,0.184616,1.623104,2.074782,0.260673,-0.455803,6.303673,3.367586,1.081681,5.316865,6.468904
1.298004,1.394188,-0.067010,1.233088,0.464666,1.459104,1.096974,-0.082629,1.145949,3.858270,4.584877
0.798734,1.362964,1.676867,1.514936,-0.377046,0.646762,5.829334,2.540345,-1.142400,5.353500,5.032536
1.395034,0.559106,0.395306,1.142845,0.828612,0.811296,2.580951,0.451773,1.893951,3.492291,6.158848
0.488400,1.235143,0.550877,0.366335,-0.356510,1.357208,2.141032,0.201805,-0.261204,2.640755,2.505908
2.050966,1.215551,1.090947,0.516853,0.909653,2.749664,5.323807,0.563859,0.940314,4.874317,6.808912
1.755025,1.310749,-0.340877,1.047597,0.073124,2.018177,0.732394,-0.357102,0.153209,3.772494,5.000186
